comment,gender,race,migrants,religion,sexual_orientation,acceptable
"2 sta zadaj, na zadnji sliki. :D",0.0,0.0,0.0,0.0,0.0,1.0
Nobenga šotora več železne pet meterske ograje pod milim nebom pa vsaj -15 celzije,0.0,0.0,1.0,0.0,0.0,0.0
"Pa saj imate prav... postavimo še mi ograjo okrog cele države, ki nas bo varovala pred vsemi našimi predsodki...",0.0,0.0,0.0,0.0,0.0,1.0
"Jelka 🎄, knjige pa kak dober cajtng v roke! Zmago je Butl.",0.0,0.0,1.0,0.0,0.0,0.0
Kje ste aktivisti pizda vam materna,0.0,0.0,1.0,0.0,0.0,0.0
V gorah in planinah,0.0,0.0,0.0,0.0,0.0,1.0
"Evo bravo. Bodo poskusili. Pa bodo poskušali. Pa ne bodo mogli iti naprej. Pa bo kaj? Oni HOČEJO naprej. In bo kaj? Ko bo prvi, ki bo branil mejo EU, nekoga ki jo ilegalno prestopa - počil - bo to ....... Ne bo kriv tisti ki ne spoštuje zakonov in še česa, ampak bo: Evropejci pobijajo muslimane. Kaj sledi temu si niti nočem predstavljati. In ja, vsi smo ljudje. Vsaj bili naj bi. Ena od človekovih vrednot - ne glede na vero in barvo, naj bi bila spoštovanje. Oprosti jaz tukaj vidim zgolj enostransko nestrpnost, aroganco in nasilje. Tega dejstva ne opravičuje niti stanje v katerem ti ljudje so. Nenazadnje nam tudi ni ravno lahko. Pa se nismo vsuli v Švico ali v bogate zahodne države in se deli HOČEMO .........",0.0,0.0,1.0,0.0,0.0,0.0
Alek Sandra kromperčka pa zgancov mal pojest,0.0,0.0,1.0,0.0,0.0,0.0
"Dejan ... mogoče ne vse ampak 90% pa ... pa če po musličkih državah ne sme bit naših cerkva potem tud ns ne žalt pa te teroristične centre tuki postavlat pa je stvar rešena??? Pa, če jih je večina proti zahodu pa proti ""nevernikom"" zakaj jih pa tolk sm rine?? Nazaj domov naj grejo pa je stvar rešena!",0.0,0.0,1.0,0.0,0.0,0.0
"Ko vam bodo glave rezali,bo prepozno.",0.0,0.0,1.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,1.0
Boze neznam sta mi je... 😂,0.0,0.0,0.0,0.0,0.0,1.0
"tukaj ni treba bit jasnoviden, treba se samo malo ozret okrog sebe in pogledat kaj se dogaja po drugih državah in ne biti tako sigurni da se tudi pri nas ne bo.",0.0,0.0,0.0,0.0,0.0,1.0
mene pa zanima koliko cerkva se je zgradilo zadnjih 100 letih v arabskem polotoku in muslimanskih drzavah 0 ma niti ene se ni zgradilo se tisto kar je bilo kristijanov so jih pobili pa nema veze kdo !!,0.0,0.0,1.0,0.0,0.0,0.0
"Če so lahko krščanske, zakaj ne bi še muslimanske, saj so tudi oni del naše družbe.",0.0,0.0,0.0,0.0,0.0,1.0
Mi smo dóma na slabšem kot begunci saj nas skubijo do golega kdo pa nam póaga ko nimamo kaj v lonec dati sam da položnice plaćaš kako pa preživetje državo ne briga sramota,0.0,0.0,0.0,0.0,0.0,1.0
mehič pet ovce past raj,0.0,0.0,1.0,0.0,0.0,0.0
Naterat jih nazaj.... kaj tej delajo tu,0.0,0.0,1.0,0.0,0.0,0.0
Pokazite svoje face slovenski aktivisti!,0.0,0.0,0.0,0.0,0.0,1.0
"preseljevanje in priseljevanje še ni bilo nikdar dobro. Kam bo Evropa z toliko različnimi ljudmi, saj že Nemci govorijo z vračanjem le teh. Spomnite, da več veroizpovedi v eni državi lahko hitro pride do sporov in celo do vojne, kar se je že dogajalo. Poglejte kaj se dogaja v Nemčiji. Nemška dekleta so za svojo varnost začela nositi rute. Kam pa so se selili Slovenci, ko je začela druga svetovna vojna? Pa smo bili okupirani iz vzhoda, zahoda in severa. Pa še celo od drugod so prihajali še hujši sovražniki in ni nihče nikamor bežal. Mi smo morali v vojski PODPISATI, ( da ču za svojo otađbino dati i svoj život ) Spoštovana gospa M, ki že rimate novo himno in pametujete, nikar, saj je Prešeren dovolj nazorno napisal in tako naj tudi ostane. In gospod pisatelj, ki je sedel zraven je dejal, kaj bodo rekli naši zanamci. Se strinjam z njim. Rekli bodo, zakaj nas niste obvarovali le teh prišlekov.",0.0,0.0,1.0,0.0,0.0,0.0
o teroristih pa pedofilih pa ne govorim niti ne razmisljam,0.0,0.0,0.0,0.0,0.0,1.0
"Ne morem verjeti, da je tle toliko naivnih ljudi. Kakor koli migranti bodo prinesli tudi slabe strani, povzročali stroške... bo pa tudi kaj dobrega. Glede na to koliko težav ima ta država, bi morala prav odpraviti problem, ki jim imamo ljude (ki volimo te državnike in ki plačujemo davke): če si družba želi pomagati manjših oziroma ranljivim, lahko pomaga otrok s srčnimi napakami...",0.0,0.0,1.0,0.0,0.0,0.0
dosti se ze najde samo a slovenija zavaruj meje na fb... ostalo sej treba prepričat na lastne oči ! britanski in ostali mediji pa samo napihujejo kasni so mađari itd...,0.0,0.0,1.0,0.0,0.0,0.0
"Faak,vceri predno sm su spat so bli se zivi...ja,ziher so begunci krivi kako da ne..",0.0,0.0,1.0,0.0,0.0,0.0
Rade Legija Gvozden,0.0,0.0,0.0,0.0,0.0,1.0
"Migranti so posledica zelje po islamizaciji evrope. Sami mladi moski v vojaskih letih, nasilni, z ugrabljenimi otroci(so potrdili policisti), ki stalno ukazujejo zenskam in jih terorizirajo (tudi zenskam svoje vrste, se mi smilijo) a si zelis tako evropo? Poleg tega vecina mulsimanskih migrantov je povedala da niso vedeli da je posiljevanje zensk tukaj prepovedano. Ker pri njih je zenska vredna manj kot pes. Lahko jih porocijo tudi vec. Lahko jih ubijejo ce jih ne ubogajo (preverjeno, prijatelj je bil tam v teh muslimanskih drzavah in je bil sokiran, se je pogovarjal njegov prijatelj z domacinom ki je pripovedoval kako je hbil zeno ker ga ni ubogala in se pritozeval da nima denarja za novo. Dejansko. In ce malo razisces bos videl da je to navada v muslimanskih drzavah-ne v vseh seveda)",0.0,0.0,1.0,0.0,0.0,0.0
Politična nevidna vojna se pripravlja,0.0,0.0,0.0,0.0,0.0,1.0
Ni to vaša država migrantje!!!,0.0,0.0,1.0,0.0,0.0,0.0
Vera najbol zlagana stvar na svetu s kstero določeni bogatijo ostali umirajo snegulčica pa sedm palčkov tut obstaja 😛😛😛😛,0.0,0.0,1.0,0.0,0.0,0.0
to so hrvati nrdil noo,0.0,0.0,0.0,0.0,0.0,1.0
Tist vaš čefurski novinar pa najbrž nazdravlja ob sreče.,0.0,0.0,0.0,0.0,0.0,1.0
"A zdaj bodo pa še aktivisti hodili drek mešat, kot da nima policija že tako ali tako dovolj dela. Najprej družine, matere z otroki, popisat, pregledat dokumente, potem pa po dogovoru z drugimi državami naprej. Aktivisti se pa domov poberte in ne ustvarjajte panike. A ne veste kaj je Schengen? --- Tisti diktator v Budimpešti se je pa že podelu v gate. Takoj ko mu je Angelca zagrozila, da ne bo dobu več cvenka iz Bruslja, je odprl meje s Slovenijo. Ne bi mu dal niti enega evra dokler ne podere žičnih ograj. V Evropi se pa res ni treba gledat preko žic.",0.0,0.0,1.0,0.0,0.0,0.0
"konc sveta bo po moje,psihoti",0.0,0.0,1.0,0.0,0.0,0.0
Bojan je faca😂😂😂,0.0,0.0,0.0,0.0,0.0,1.0
ce je zate sranje đamija pol je za nas use muslimane sranje cerkuuu budalo glupa,0.0,0.0,1.0,0.0,0.0,0.0
si ti Slovenka fuj gravža,0.0,0.0,1.0,0.0,0.0,0.0
"Sprejemanje kvazi migrantov je izdajstvo. Po mojem ni Slovenca ki bi bil za sprejem teh kvazi migrantov. Vsak ki ima vsaj malo pameti ve da Slovenija kot krščanska država pač ne more sprejet ekstremnih muslimanov. Čimprej pa bi moral sprejet zakone kot Avstrija, kjer se prepoveduje kakršnokoli financiranje verskih objektov iz tujine in seveda ustavit gradnjo džamije. Tem ki so pa tu že več desetletij Mislim na normalne muslimane)pa naredit manjše molilnice, od katerih nobena ne bi smela bit večja od povpreče velikosti cerkve v Sloveniji.",0.0,0.0,1.0,0.0,0.0,0.0
"ali misliš , da sem Fata",0.0,0.0,0.0,0.0,0.0,1.0
"fora je v tem, da grejo dedci naprej, potem pa bojo v skladu z zakonom, ker družine ne smejo bit ločene, ša babe s šestimi mulci prišle....",0.0,0.0,1.0,0.0,0.0,0.0
To ni normalno no!,0.0,0.0,0.0,0.0,0.0,1.0
Neka nemogu nam nista 😃😉,0.0,0.0,0.0,0.0,0.0,1.0
"Maša pa ne samo naši starši ampak za sedemsto let generacij in nazaj ko so se naši tako hrabro borili proti Turkom skupaj z vso Evropo. Očitno ne dojamejo sporočila. Po eni strani kaj pa lahko zamerimo takim revežem, bolnim na možganih. Aja to da ga serjejo po naši državi. 😉",0.0,0.0,1.0,0.0,0.0,0.0
kar vse v ljubljano pa bo,0.0,0.0,0.0,0.0,0.0,1.0
Cuj preziva se belina hahahahahaha kod nas je bjelina i mi to jedemo hahahahahah pravi mi vemo kaj zelimo a na vasih tleh bo se malo Ezan a ti se bjelina kupaj,0.0,0.0,0.0,0.0,0.0,1.0
"Lepo je odgovoril g.Merc kako je po zakonu, Vi pa s svojimi ""bombastičnimi"" naslovi bolje nehajte plašiti ljudi..... in seveda, bi vpisal otroke tja, raje kot da berejo idiotizme, ki jih pišejo taki kot vi ....",0.0,0.0,0.0,0.0,0.0,1.0
"najbolj glasne so pa neke bebave aktivistke ... si prav zaslužijo, da jih par teh neandertalcev dobi v roke",0.0,0.0,1.0,0.0,0.0,0.0
"In potem se čudijo zakaj je država že kot ena velika kanalizacija. Še posebej jug (Malmö, Göteborg, Örebro in vse do Stockholma), kjer so posilstva in kriminal že nova normala.",0.0,0.0,1.0,0.0,0.0,0.0
".sem prepričana da 0,oooooo...da se jim gladko j***",0.0,0.0,1.0,0.0,0.0,0.0
Hehe take bi z veseljem :),0.0,0.0,0.0,0.0,0.0,1.0
"Vesel sem, ker se je koncno naredil premik od konca 60-ih let prejsnjega stoletja, ko je Islamska skupnost prvic zaprosila za dovoljenje. To je dokaz, da se spostuje Ustava RS, ki zagotavlja versko pravico vsem prebivalcem v Sloveniji. Hkrati pa je tole idealna priloznost, da muslimani sami dokazejo in potrdijo svojo zvestobo do drzave, ki jim nudi cloveka dostojno zivljenje. Slovenija je varna drzava in muslimani imajo vec kot uspesne svoje predstavnike v sportu, glasbi, podjetnistvu. Po mojem mnenju so eni bolj integriranih muslimanskih skupnosti na Zahodu. V Sloveniji nas se ze tako ali tako prevec obremenjujejo z drugo svetovno vojno. Ne rabimo dodatnih konfliktov. Spostujmo en drugega in s skupnimi mocmi delajmo na tem, da bo nasa Slovenija se bolj uspesna in lepsa za vse nas. Slovenija je nasa domovima in samo s slogo nam bo uspelo zagotoviti se boljso prihodnost nasim zanamcem. Lep pozdrav iz Azije.",0.0,0.0,0.0,0.0,0.0,1.0
Mirzate magarac ti je veš kdo?,0.0,0.0,0.0,0.0,0.0,1.0
"Za vse navijače Real Madrida, aktualne novice, vse novosti iz najboljšega kluba na svetu. Všečkajte:",0.0,0.0,0.0,0.0,0.0,1.0
"Seveda, kot vedno manjsina glasna pred problematiko, pri resnem problemu pa potihnejo kot lisice s kuro u gobcu!!",0.0,0.0,1.0,0.0,0.0,0.0
"tudi rusije ne marajo, komunistov pa nočejo",0.0,0.0,0.0,0.0,0.0,1.0
"Spremljam FB in razmišljam; nekdo je zapisal, nekako v smislu, da če ne bi bilo ver, ne bi bilo vojn. Če dodam poleg še ideologije, bi bil popoln mir. Toda, kaj opažam. Če bolj je nekdo privržen neki ideoogiji, bolj je grob, bolj je iključujoč. Vem, pokazali boste tudi name . Sprašujem se o tem, kar slišim (ne hodim v cerkev) po medijih in o izjavah predstavnikov vere o strpnosti, razumevanju, pomoči.. in dejansko dogajanje. Tudi tu vidim neko ""zlorabo"" vere v svoje ideološke namene aktualne politike. Papež govori o strnosti, tu pa vidim nek negativen odnos do drugače mislečih. Tako muslimani, kot ves demokratičen svet se distancirajo od skrajnega islama, ga obsojajo.. A kaj se dogaja tu, tudi na FB) ne le glede islama, tudi glede drugih zadev, polpreteklost. Enostavno dejanja skrajnežev, ki so zlorabili in še zlorabljajo vero, ideologijo, to sovraštvo širite kar na vse pripadnike teh ideologij, ver. To je enako, kot vi jaz vse kristjane obsodil da so sežigalci čarovnic, da so križarji, ali če gremo v neko blićnje dogajanje, da ste vsi izdajalci narod.a Pa vem,da temu še zdaleč ni tako. Le toliko.",0.0,0.0,0.0,0.0,0.0,1.0
"Simon ha dvatisoč letne sanje nas Slovencev po lastni državi,smo v europi pa nimamo države,,,,,,",0.0,0.0,0.0,0.0,0.0,1.0
pred svojim pragom prej pomest,0.0,0.0,0.0,0.0,0.0,1.0
"Spet ena k vidi v prihodnost....vau, lahko bi te naučili tudi malo spoštovanja do drugih",0.0,0.0,1.0,0.0,0.0,0.0
Prfukneni,0.0,0.0,1.0,0.0,0.0,0.0
Ka bomo vse lepo zadelane... niti k frizeri ti nede trebalo ite 😛😛😛,0.0,0.0,0.0,0.0,0.0,1.0
Joze ti si malo prizadet kot je opaziti,0.0,0.0,1.0,0.0,0.0,0.0
Je prov da ponudmo solidarnost otrokom in ženskam. Me pa boli ker se tolko piše od beguncev ampak to pa da slovenski narod strada pa ne piše nihče.,0.0,0.0,0.0,0.0,0.0,1.0
Ma ne extra je vse,0.0,0.0,0.0,0.0,0.0,1.0
"Po prestolnici svinjate vi,tako in drugace!!",0.0,0.0,1.0,0.0,0.0,0.0
Nism musliman sam pa spustujem wsako wero in si muslimanska skupnost lahka zgradi dzamijo ce jo rabijo saj je njihow denar nej delajo kar hocejo,0.0,0.0,0.0,0.0,0.0,1.0
"Pa rajši umrem... Jaz druge pustim na miru, z rutami ali brez...",0.0,0.0,0.0,0.0,0.0,1.0
A bunkr za orozje?V Sloveniji tega ne rabimo!!!!😤,0.0,0.0,1.0,0.0,0.0,0.0
"Kaj še tiče civilizacije, priznam da so bili kar hitri. Ampak naj ostanejo tam kjer so - spoštujemo njihove običaje, kulturo in vero ampam ljubo bog oni naj spoštujejo nas in naj ne hodijo k nam. Ruto imam samo v primeru ko je hladno, da pa bi naš napredek, ki je omogočil ženskam to kar imamo zavrgla ni ""šans"". Ostanite kjer ste, živite svoje življenje nas pa pustite pri miru.",0.0,0.0,1.0,0.0,0.0,0.0
Hahahahahaha 😅😅,0.0,0.0,0.0,0.0,0.0,1.0
"kaj ste mislili,da jih bo to zadržalo nikoli",0.0,0.0,0.0,0.0,0.0,1.0
Zacelo se bo strelat muslici so polni orozja enako velja za cigane v parlamentu totim ni tesko cloveka mucit in oni so navajeni take bolecine prenasat,0.0,0.0,1.0,0.0,0.0,0.0
primitivec.,0.0,0.0,1.0,0.0,0.0,0.0
Vec narkomanov slovencev je na podpori,0.0,0.0,0.0,0.0,0.0,1.0
Znam ko je meni pitaj sebe od kuda vučeš korjene iz di? Iz kojeg djela osamnije msm turske ma slanina i nožekara u sre.... mamu ti balisku šta se javljas idi u svoje mujo countrye ajde balije vanja iz bih i pravac za siriju jbg oni izbjegli pomognite svojoj isis braci kurve jedne stoko islamska de pricaj turski jer me grijota da pricas Hrvatskim jezikom po vase bosanskim,0.0,0.0,0.0,0.0,0.0,1.0
ne me basat!,0.0,0.0,0.0,0.0,0.0,1.0
No ta je pa realna 😂😂😂,0.0,0.0,0.0,0.0,0.0,1.0
Nikoli ne bo vasa!!! Vasa je lahko samo dezela ovc in koz...,0.0,0.0,1.0,0.0,0.0,0.0
Šele sedaj bo Ljubljana prava prestolnica.,0.0,0.0,0.0,0.0,0.0,1.0
debili!!,0.0,0.0,0.0,0.0,0.0,1.0
"Pa kaj je z naso vlado da ne ustavi te blaznosti. A gre lahko nekdo Cerarju povedat kako se to dela! Niso normalni. Vlada naj spoka kufre, ce ne obvlada situacije. Prva bi morala scititi domovino!",0.0,0.0,1.0,0.0,0.0,0.0
"Rajsi elektriko placat , kot njih gledat",0.0,0.0,1.0,0.0,0.0,0.0
"Ti pa ves kaj je hitler ""dejal"" ne ?? .... ;-) .... Domu si jih peli ;-)",0.0,0.0,1.0,0.0,0.0,0.0
Slušaj kretencino slovenski govorim perfekt ali da ti kažem na tecnom srbsko hrvatskom marš u picku materinu i ti i svi vi koji mislite da je gradnja džamije neispravna odluka i Odite do džamije promjenit će te mišljenje,0.0,0.0,0.0,0.0,0.0,1.0
"te taglavne hujskače nemudoma pobit, ker to je folk prfukjen, nardijo vse kar jim rečejo. Groza kaj so iz Švedske naredl. kako so Švedi to lohk dopustl?? ja sej, tko bomo tud mi ritolizci, vlada naša zablojena.",0.0,0.0,1.0,0.0,0.0,0.0
Katastrofa kaj se to dogaja nič dobrega se nam me obeta boste videli...!!,0.0,0.0,1.0,0.0,0.0,0.0
"<user> Husejinovic prou Bosna, pol pa v jok in na drevo kot vedno v zgodovini ... pojdite Hildi izterjat denar od plač najprej, če vas je tolko v hlačah",0.0,0.0,1.0,0.0,0.0,0.0
"Vera je eno, ideologija, s politiko pa je drugo... Islamska vera je politika, PRAVA ŠARIJE(!; Islam je Šarija, je vojaško-kulturno-religijozno pravo! ) oz. drugače povedano; islam nikoli ni doživel razsvetljenstva, in s tem obdobje humanizma, sekularizacije, v svojem jedru, kot je to doživela krščanska vera. Judovstvo podobno, tega ni doživelo, razlika je v tem, da je judov manj in so že od nekdaj morali biti sekularizirani in so morali spoštovati pravo in državo, v kateri so živeli, medtem muslimani tega niso bili vajeni, saj so imeli svoje države, iz katerih so se selili in okupirali tuja ozemlja.",0.0,0.0,0.0,0.0,0.0,1.0
"JA TO PA VERJAMEM KO VIDIM ŠTRUKLJA VEM DA JE 450 GOBCEV TATINSKIH NA KUPU propadli zet še Kučan ga ni maral, da o Ančki spoloh ne govorimo",0.0,0.0,1.0,0.0,0.0,0.0
ce bi dobr disale..zakaj pa ne?,0.0,0.0,0.0,0.0,0.0,1.0
Je ze!! :),0.0,0.0,0.0,0.0,0.0,1.0
Bosanci so ze pred vami bli tu Metka! ;) Ne ga srat in pisat tak bedne...,0.0,0.0,1.0,0.0,0.0,0.0
Bravo.končno eden ki razume kaj sem hotel povedat.Simon Rupsi.,0.0,0.0,0.0,0.0,0.0,1.0
Komaj čakam da se odpre :),0.0,0.0,0.0,0.0,0.0,1.0
"Pa še to dragi novinarji! Danes naslovi: "" Policisti hoteli odvzet prste odtise beguncem "", jutri naslovi: "" Policisti ne morejo ugotoviti identitete skrajneža, ki je pobil 30 ljudi""",0.0,0.0,1.0,0.0,0.0,0.0
"A ljepote nase, nemozes se je nagledati",0.0,0.0,0.0,0.0,0.0,1.0
Takoj zravnat,0.0,0.0,1.0,0.0,0.0,0.0
"Vse vam od srca odstopamo, čisto vse, brez vsake zamere !!!!!!!!!!!!!!!",0.0,0.0,0.0,0.0,0.0,1.0
A pride kdo na domace cufte?,0.0,0.0,0.0,0.0,0.0,1.0
Alija Softic Nedim Šepić Halil Fileković,0.0,0.0,0.0,0.0,0.0,1.0
"Sedaj je Švedska, jutri Poljska, Madžarska Slovenija in kaj potem... To migrantsko golazen je treba prej iztrebiti kot podgane, da do tega ne bo prišlo kot na Švedskem, kaj boš ti in ti in ti itd ko ti bo migrantska golazen posilila otroka, ženo... Razmislite ko rečete kaj so hoteli to imajo, ker za migrante ni mej, zakonov. Lahko so že jutri na naših vratih. Mislim, da bo vsak moral imeti doma orožje za obrambo družine pred to migrantsko drhaljo.",0.0,0.0,1.0,0.0,0.0,0.0
Lahko si jih peljejo domov studirajo tak ne majo cas za njih,0.0,0.0,1.0,0.0,0.0,0.0
Ne spada sm,0.0,0.0,0.0,0.0,0.0,1.0
"še vedno živiš v rožicah tako kot včasih? Me zanima kako bodo tolerantni do tvojega načina življenja. Ne gre se samo za službe ampak za totalen kolaps kulture kot jo poznaš. Ne bom ponavljala kar ti je že napisal Dragan, ampak bi bil čas da se malo zamisliš. Zaradi takih kot si ti me je sram, da sem rojena v Sloveniji.",0.0,0.0,1.0,0.0,0.0,0.0
"Po včerašnjam 13.11.2015 terorističnem napadu v Parizu je treba vse te imigrante ustaviti in poslati nazaj v njihove države ker njihov prihod- Sirija in drugo - v evropo kot Trojanski konj je več kot očiten, v Franciji je 120. mrtvih in veliko ranjenih, prihajajo z motivom in namenom.",0.0,0.0,1.0,0.0,0.0,0.0
Jas bi jih polek teh sotorov pusto,0.0,0.0,1.0,0.0,0.0,0.0
"bejžu je pa sam iz enga rszloga, kirga kej, vrjetno zaradi pestre zgodovine iz sirije",0.0,0.0,0.0,0.0,0.0,1.0
Ajde slovenci moji zapojte eno čefurskooo nemooozee namm nikoo nistaaa 😂😂😂😂,0.0,0.0,1.0,0.0,0.0,0.0
"Elektriko napelat noter ""zagotovo deluje"" 380 v tak da ga fukne nazaj na hrvaško ..",0.0,0.0,1.0,0.0,0.0,0.0
Tota tekma je trenutno ultra važna ja..,0.0,0.0,0.0,0.0,0.0,1.0
"Madžarska vojska ima povelje streljati na vsakega, ki se približa ograji na meji. Sem prepričan, da je Orban to omenil tudi našemu Cmerarju.",0.0,0.0,1.0,0.0,0.0,0.0
Kaj pa ves kasna pedofilija se pr njih dogaja. nemores stoprocentno trdit da v njihovi veri pa ni pedofilije,0.0,0.0,0.0,0.0,0.0,1.0
Kar bodite naivni in naivne. Se Se bodite spomnili pre nekaterih komentarjev. A bo pozno. Samo Ce prevlada islam v evropi pol Se vam bo zenskam kolcalo Po sedanjih casih.,0.0,0.0,1.0,0.0,0.0,0.0
Proklete nesnage aktivistične,0.0,0.0,1.0,0.0,0.0,0.0
"Nobeno slovensko mesto si ne zasluži da ga uničijo niti LJ! Ko bojo naši oziroma v Bruslju pomislili da je Slovenija premajhna za ""migrante"" bo žal že prepozno gibanja gor ali dol kar se bo vlada odločila tako bo...",0.0,0.0,1.0,0.0,0.0,0.0
dej prosim naredi uslugo clovestvu in se ne razmnozuj 🔫,0.0,0.0,1.0,0.0,0.0,0.0
Ja valdaa....,0.0,0.0,0.0,0.0,0.0,1.0
Joj joj kaj vas ene skrbi....,0.0,0.0,0.0,0.0,0.0,1.0
Malo sveta res nebi skodlo dolocenim.,0.0,0.0,0.0,0.0,0.0,1.0
"Vso svinjarijo v šotor pa zakurit,gasilce pa na pijačo peljat",0.0,0.0,1.0,0.0,0.0,0.0
oooo,0.0,0.0,0.0,0.0,0.0,1.0
res so nosci,0.0,0.0,0.0,0.0,0.0,1.0
niti pod razno je ne dam na glavo drugi pa naj,0.0,0.0,0.0,0.0,0.0,1.0
ce si se prepoznal v tem hitlerju je to tvoj problem. Kdo si ti da bos ljudi naganju kamorkoli?? Niko i nista. Tko da oladi malo..,0.0,0.0,1.0,0.0,0.0,0.0
Kaj pravi na to Cerar-res ni lepo,0.0,0.0,0.0,0.0,0.0,1.0
"nisem bila tam, a uporabljam zdravo kmečko pamet pa sem ravno to napisala na FB sama, da se bomo po hitrem postopku sami začeli izseljevati iz lastne domovine, saj je vse to načrtna poteza politične globalizacije sveta....",0.0,0.0,0.0,0.0,0.0,1.0
MASHALLA ZOTI. JU NDIHMOFT. INSHALLA,0.0,0.0,0.0,0.0,0.0,1.0
"take besede ""modrih mož"" so privedle do vsega tega",0.0,0.0,0.0,0.0,0.0,1.0
,0.0,0.0,1.0,0.0,0.0,0.0
"Evrope bo kmalu konec po zadlugi norih politikov in kvazi humanitarcev,ce bi imeli kaj v glavi bi vedeli,da ovce in volkovi ne morejo v isto ograjo.",0.0,0.0,1.0,0.0,0.0,0.0
pa vsakoletne gozdne pozare na primorskem tut begunci povzrocajo anede :P,0.0,0.0,0.0,0.0,0.0,1.0
"Jelinčiču dajte puškomitraljez, da naredi red!",0.0,0.0,1.0,0.0,0.0,0.0
Če smo se odločil za evropo smo se tud za vso sranje ki ga ta prinaša...posledice mormo nosit sami..sem pa za strožjo politiko in represijo do migranta ko zakrivi hudodelstvo... Npr. Zapor z istimi kaznimi ki ga imajo v njihovih deželah...kamenjanje. rezanje udov.. tudi p...s absolutno pa nobenih socalnih transferjev če nimaš denarja zaa bivanje in hrano in če nimaš stanovanja .izgon iz države ..zakon naj bo za vse enak tudi za migrante,0.0,0.0,1.0,0.0,0.0,0.0
"Pa sej to se že dolgo časa ve kake svinjarije delajo... Kaj je zdej to neka nova novica al kaj? Ko so pa križarji s pomočjo Anglije, Francije in Španije klali narode ke po svetu tisoč let so pa vsi dobili opravičilo od Vatikana... A to je bilo pa prav?! Dej dej, ne vem kdo je zdej tuki bolj grozn, uni sekači al tile hujskači... Vse radikalce zredirat, muslimanske, katoliške, levičarske in desničarske... Kua a ni več nubenga normalnega folka na tem svetu?!?!",0.0,0.0,1.0,0.0,0.0,0.0
"Če vlada ne spoštuje zakonov, in spušča ilegalne ekonomske migrante v državo, zakaj bi mi davke plačevali? Če Cerarju pravniku ni treba?",0.0,0.0,1.0,0.0,0.0,0.0
Tisti ki tu povrešate ograjo se lahko preselite na Madžarskeonali v Severno Korejo pa uživajte.,0.0,0.0,0.0,0.0,0.0,1.0
"Popolnoma se strinjam! Ne strinjam pa se s tem, da bi folk kar streljal, kuril ljudi, mlade slovenske mamice bi kar vsevprek klale... To pa je, vsaj zame, out of mind :) Midva se pa že razumeva...",0.0,0.0,0.0,0.0,0.0,1.0
trapasto ... pa tudi noro če so kater e slovenke tolk utrgane,0.0,0.0,1.0,0.0,0.0,0.0
"Splošna razgledanost na višku, moja vera, moja stvar? Če bi bilo tako, bi tudi ti spremenil vero, saj si bil tudi ti 500 let pod Turško oblastjo.",0.0,0.0,0.0,0.0,0.0,1.0
Pa poskusi nekje na bližnjem vzhodu ustanoviti krščansko šolo. Ne boš dolgo na svetlem.,0.0,0.0,1.0,0.0,0.0,0.0
"Ravno zato ker imamo tudi sami otroke, bi jih radi zaščitili! To kar prihaja sem niso nikakršni begunci. Žensk in otrok je le za vzorec, zato da se lahko nastavljajo pred kamere in fotoaparate! Večina je mladih moških, ti pa že vejo, zakaj rinejo sem!",0.0,0.0,1.0,0.0,0.0,0.0
Pred zid in bo mir,0.0,0.0,1.0,0.0,0.0,0.0
"Nina ne gre se za nestrpnost, vsaj pri meni ne....samo če bo treba sem se pripravljen branit ne da mi bo v spanju delal svašta.......seveda ko bom jaz spal",0.0,0.0,1.0,0.0,0.0,0.0
Hahaha begunce bomo spravl hvam u cerku tam bo 100% bolj top😂😂 ce pa neves kaj se dela v dzamiji si zaostal prevec:D,0.0,0.0,1.0,0.0,0.0,0.0
Pa ajde Elvis daj jim stanovanje itaq boš ti na koncu moral drugega iskat ker te bojo izrinili....glede čefurjev pa mam raje te za sosede ker so barem kolko tolko civiliziran narod proti tem ki prihajajo,0.0,0.0,1.0,0.0,0.0,0.0
"Če jih je to 500 pol nas je blo v Šenčurju 5.000 . In,če je to večina,ki hočejo kar hočejo pol se ve kakšen je pravi odgovor . Demokracija-večina zmaga,torej je pravi odgovor NE. Vsaka drugačna odločitev mora biti kazenska odgovornost,narodna izdaja.",0.0,0.0,0.0,0.0,0.0,1.0
Hhahahah ti pa tvoji teroristi upam da ti raznesejo celo familijo jebemtimater,0.0,0.0,1.0,0.0,0.0,0.0
"Naj postavljajo snajperiste na mejo,kdo pokusa preckati mejo,pok v celo.",0.0,0.0,1.0,0.0,0.0,0.0
"Glejte Dzamija bo , bilo nekaterim prav ali ne. Nisem pa vedel, da so nekateri tako omejeni, nisem vedel, da obstaja toliko sovražtva med nami.. Zakaj je to tako? In ne mečite v isti koš Islam in terorizem, ker sta to dva nasprotna pojma. Zgleda, da nekateri nimate pojma o naši veri. Usaj kanček spoštovanja pokažite.",0.0,0.0,0.0,0.0,0.0,1.0
Ste pa res samo slovenčki....zdej je že vsak otrok terorist in grožnja vašemu miru !!!,0.0,0.0,1.0,0.0,0.0,0.0
imas lajk od mene 👍🏻,0.0,0.0,0.0,0.0,0.0,1.0
